hs4,simple_average,year_x,Reporter_ISO_N,ReporterName_x,trade_value_total,year_y,ReporterCode,ReporterName_y,partner_name,partner_iso,tariff_revenue_estimate,trade_value_formatted,tariff_rate_formatted,tariff_revenue_formatted,category,category_code
1102,0.2333333333333333,2023,840,United States,2593.0,2024,842,"USA,PR,USVI",Morocco,MAR,6.050333333333333,$2.6K,0.23%,$6,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,52561.0,2024,842,"USA,PR,USVI",Nepal,NPL,122.64233333333333,$52.6K,0.23%,$123,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,1123518.0,2024,842,"USA,PR,USVI",Netherlands,NLD,2621.542,$1.1M,0.23%,$2.6K,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,22529.0,2024,842,"USA,PR,USVI",Nicaragua,NIC,52.56766666666666,$22.5K,0.23%,$53,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,262983.0,2024,842,"USA,PR,USVI",Nigeria,NGA,613.627,$263.0K,0.23%,$614,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,36092.0,2024,842,"USA,PR,USVI",Pakistan,PAK,84.21466666666666,$36.1K,0.23%,$84,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,695531.0,2024,842,"USA,PR,USVI",Peru,PER,1622.9056666666665,$695.5K,0.23%,$1.6K,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,8325.0,2024,842,"USA,PR,USVI",Philippines,PHL,19.424999999999997,$8.3K,0.23%,$19,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,180087.0,2024,842,"USA,PR,USVI",Poland,POL,420.203,$180.1K,0.23%,$420,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,28263.0,2024,842,"USA,PR,USVI",Portugal,PRT,65.94699999999999,$28.3K,0.23%,$66,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,11281.0,2024,842,"USA,PR,USVI",Romania,ROM,26.32233333333333,$11.3K,0.23%,$26,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,4277.0,2024,842,"USA,PR,USVI",Russian Fed,RUS,9.979666666666665,$4.3K,0.23%,$10,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,139111.0,2024,842,"USA,PR,USVI",Rwanda,RWA,324.5923333333333,$139.1K,0.23%,$325,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,96801.0,2024,842,"USA,PR,USVI",Senegal,SEN,225.86899999999997,$96.8K,0.23%,$226,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,17496.0,2024,842,"USA,PR,USVI",Yugoslavia,SER,40.824,$17.5K,0.23%,$41,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,42675413.0,2024,842,"USA,PR,USVI",India,IND,99575.96366666666,$42.7M,0.23%,$99.6K,Products of the milling industry,11
1102,0.2333333333333333,2023,840,United States,64324.0,2024,842,"USA,PR,USVI",Singapore,SGP,150.08933333333331,$64.3K,0.23%,$150,Products of the milling industry,11
